customer_id,last_purchase,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,RFM_total,segment
14048,2011-02-07 14:53:00,1,409.93,304,1,1,2,112,4,Endormis
14049,2011-11-23 12:20:00,4,5185.52,16,4,4,5,445,13,Champions
14050,2011-11-08 10:00:00,2,746.36,31,4,3,3,433,10,Moyens
14051,2011-12-09 10:20:00,23,14042.390000000001,0,5,5,5,555,15,Champions
14052,2011-11-20 12:30:00,1,198.41,19,4,1,1,411,6,Nouveaux prometteurs
14053,2011-08-07 14:27:00,2,260.25,123,2,3,2,232,7,Moyens
14054,2011-10-05 15:49:00,1,92.46000000000001,64,3,1,1,311,5,Occasionnels
14055,2011-08-25 15:04:00,1,633.74,105,2,1,3,213,6,Endormis
14056,2011-12-08 13:36:00,23,7778.65,0,5,5,5,555,15,Champions
14057,2011-11-16 10:32:00,17,6081.86,23,4,5,5,455,14,Champions
14059,2011-03-18 10:06:00,1,183.6,266,1,1,1,111,3,Endormis
14060,2011-12-05 12:29:00,19,6140.42,4,5,5,5,555,15,Champions
14062,2011-11-30 10:04:00,12,10413.85,9,5,5,5,555,15,Champions
14064,2011-11-10 13:14:00,5,1353.74,28,4,4,4,444,12,Champions
14066,2011-03-18 12:21:00,1,114.30000000000001,266,1,1,1,111,3,Endormis
14067,2011-10-07 10:21:00,2,347.25,63,3,3,2,332,8,Moyens
14068,2011-01-23 16:02:00,1,248.85,319,1,1,2,112,4,Endormis
14071,2011-12-06 12:27:00,8,1143.82,3,5,5,4,554,14,Champions
14073,2011-11-07 15:49:00,1,151.04,31,4,1,1,411,6,Nouveaux prometteurs
14075,2011-12-05 08:38:00,3,942.26,4,5,3,4,534,12,Moyens
14076,2011-08-02 15:19:00,1,105.52,128,2,1,1,211,4,Endormis
14077,2011-10-30 12:35:00,5,489.47,40,3,4,3,343,10,Fidèles
14078,2011-08-30 12:16:00,6,1023.8699999999999,101,2,5,4,254,11,Fidèles
14079,2011-08-07 12:10:00,1,333.25,124,2,1,2,212,5,Endormis
14080,2011-11-07 11:09:00,1,45.599999999999994,32,4,1,1,411,6,Nouveaux prometteurs
14081,2011-02-10 16:17:00,2,781.72,301,1,3,3,133,7,À risque
14082,2010-12-10 11:02:00,1,182.25,364,1,1,1,111,3,Endormis
14083,2011-12-05 13:14:00,9,955.1800000000001,3,5,5,4,554,14,Champions
14085,2011-12-07 13:46:00,18,4196.69,1,5,5,5,555,15,Champions
14087,2011-12-07 12:41:00,1,194.42,2,5,1,1,511,7,Nouveaux prometteurs
14088,2011-11-29 16:16:00,13,39808.5,9,5,5,5,555,15,Champions
14089,2011-10-14 10:38:00,1,161.0,56,3,1,1,311,5,Occasionnels
14090,2011-01-19 10:51:00,1,76.32000000000001,324,1,1,1,111,3,Endormis
14092,2011-12-02 12:13:00,14,3973.21,7,5,5,5,555,15,Champions
14093,2011-11-27 16:27:00,1,442.85,11,5,1,3,513,9,Nouveaux prometteurs
14096,2011-12-05 17:17:00,17,42425.75,3,5,5,5,555,15,Champions
14098,2011-11-03 10:13:00,1,147.35,36,3,1,1,311,5,Occasionnels
14099,2011-11-23 13:53:00,11,2969.7200000000003,15,4,5,5,455,14,Champions
14100,2011-07-25 11:01:00,1,194.9,137,2,1,1,211,4,Endormis
14101,2011-09-27 12:28:00,6,5976.79,73,2,5,5,255,12,Fidèles
14102,2011-12-04 15:38:00,5,1327.8799999999999,4,5,4,4,544,13,Champions
14104,2011-06-27 12:49:00,1,77.36,165,2,1,1,211,4,Endormis
14105,2011-04-14 17:58:00,1,1134.38,238,1,1,4,114,6,Endormis
14107,2011-10-19 12:12:00,7,2578.58,51,3,5,5,355,13,Fidèles
14108,2011-11-09 10:41:00,2,544.36,30,4,3,3,433,10,Moyens
14109,2011-09-28 10:18:00,1,144.2,72,2,1,1,211,4,Endormis
14110,2011-12-06 12:26:00,12,5649.15,3,5,5,5,555,15,Champions
14111,2011-11-25 13:44:00,4,677.85,13,5,4,3,543,12,Fidèles
14112,2011-11-17 12:30:00,7,2768.5,22,4,5,5,455,14,Champions
14113,2011-12-06 12:18:00,4,1815.42,3,5,4,4,544,13,Champions
14114,2011-01-13 11:05:00,1,195.13,330,1,1,1,111,3,Endormis
14116,2011-11-20 10:29:00,5,1163.84,19,4,4,4,444,12,Champions
14117,2011-07-19 09:49:00,1,90.0,143,2,1,1,211,4,Endormis
14121,2011-12-06 12:19:00,4,2633.9,3,5,4,5,545,14,Champions
14124,2011-09-16 13:32:00,1,419.58,83,2,1,2,212,5,Endormis
14125,2011-11-29 12:47:00,3,2493.53,10,5,3,5,535,13,Moyens
14126,2011-12-02 11:45:00,3,676.1800000000001,7,5,3,3,533,11,Moyens
14127,2011-08-09 10:49:00,3,709.71,122,2,3,3,233,8,À risque
14128,2011-10-10 12:00:00,2,625.0,60,3,3,3,333,9,Moyens
14129,2011-12-08 11:02:00,5,1123.8600000000001,1,5,4,4,544,13,Champions
14130,2011-01-24 16:05:00,1,451.91,318,1,1,3,113,5,Endormis
14132,2011-12-07 13:35:00,11,3538.23,1,5,5,5,555,15,Champions
14133,2011-08-02 11:34:00,3,529.89,129,2,3,3,233,8,À risque
14135,2011-12-08 11:38:00,15,4605.31,1,5,5,5,555,15,Champions
14138,2011-12-08 12:44:00,2,982.38,1,5,3,4,534,12,Moyens
14139,2011-10-24 13:34:00,1,391.92,45,3,1,2,312,6,Occasionnels
14140,2011-12-06 09:05:00,2,922.3,3,5,3,4,534,12,Moyens
14141,2011-12-07 09:53:00,4,902.38,2,5,4,4,544,13,Champions
14142,2010-12-01 16:33:00,1,294.81,372,1,1,2,112,4,Endormis
14143,2011-07-29 09:48:00,1,64.8,133,2,1,1,211,4,Endormis
14145,2011-10-24 12:10:00,4,3742.2,46,3,4,5,345,12,Fidèles
14146,2011-12-01 10:18:00,5,3801.25,8,5,4,5,545,14,Champions
14147,2011-09-22 18:10:00,2,143.39999999999998,77,2,3,1,231,6,Moyens
14148,2011-04-20 12:02:00,1,29.7,233,1,1,1,111,3,Endormis
14149,2011-05-03 09:44:00,1,421.12,220,1,1,2,112,4,Endormis
14150,2011-11-04 10:05:00,2,658.64,35,3,3,3,333,9,Moyens
14152,2011-09-25 12:54:00,2,621.29,74,2,3,3,233,8,À risque
14154,2011-04-14 16:26:00,2,682.92,238,1,3,3,133,7,À risque
14155,2011-03-18 14:13:00,1,118.75,265,1,1,1,111,3,Endormis
14156,2011-11-30 10:54:00,52,98696.28,9,5,5,5,555,15,Champions
14157,2011-11-20 11:32:00,2,432.88,19,4,3,3,433,10,Moyens
14158,2011-10-30 15:08:00,1,433.86,39,3,1,3,313,7,Occasionnels
14159,2011-11-20 12:36:00,11,4575.31,19,4,5,5,455,14,Champions
14161,2011-05-08 11:41:00,3,963.07,215,1,3,4,134,8,À risque
14162,2011-06-19 11:36:00,2,246.85999999999999,173,2,3,2,232,7,Moyens
14163,2011-09-13 15:18:00,4,2153.61,86,2,4,5,245,11,Fidèles
14164,2011-09-30 12:24:00,2,1631.77,70,3,3,4,334,10,Moyens
14165,2011-03-09 12:39:00,1,84.29,275,1,1,1,111,3,Endormis
14167,2011-10-31 14:29:00,4,525.09,38,3,4,3,343,10,Fidèles
14171,2011-09-02 16:43:00,1,308.44,97,2,1,2,212,5,Endormis
14173,2011-11-29 11:54:00,4,357.34000000000003,10,5,4,2,542,11,Fidèles
14174,2011-11-06 13:17:00,1,124.51,32,4,1,1,411,6,Nouveaux prometteurs
14175,2011-10-11 11:55:00,3,2463.7000000000003,59,3,3,5,335,11,Moyens
14176,2011-02-15 13:12:00,4,517.2,296,1,4,3,143,8,Fidèles
14177,2011-09-14 15:11:00,4,482.06,85,2,4,3,243,9,Fidèles
14178,2011-12-01 12:01:00,7,1547.03,8,5,5,4,554,14,Champions
14179,2011-10-30 12:07:00,2,665.88,40,3,3,3,333,9,Moyens
14180,2011-11-29 10:56:00,25,2225.02,10,5,5,5,555,15,Champions
14184,2011-10-04 12:43:00,1,295.09,66,3,1,2,312,6,Occasionnels
14185,2011-01-12 13:52:00,1,12.75,330,1,1,1,111,3,Endormis
14188,2011-11-09 12:45:00,6,2020.3600000000001,30,4,5,5,455,14,Champions
14189,2011-12-07 15:55:00,15,4226.18,1,5,5,5,555,15,Champions
14191,2011-12-08 09:23:00,13,4684.76,1,5,5,5,555,15,Champions
14193,2011-10-03 09:34:00,2,853.39,67,3,3,4,334,10,Moyens
14194,2011-12-05 10:38:00,21,10218.57,4,5,5,5,555,15,Champions
14195,2011-05-22 10:29:00,2,921.2,201,1,3,4,134,8,À risque
14196,2011-08-25 10:25:00,1,318.52,106,2,1,2,212,5,Endormis
14198,2011-11-21 16:35:00,4,577.2,17,4,4,3,443,11,Fidèles
14199,2011-05-05 13:44:00,1,10.2,217,1,1,1,111,3,Endormis
14201,2011-10-10 13:27:00,7,727.54,59,3,5,3,353,11,Fidèles
14204,2011-12-07 13:38:00,1,138.58,1,5,1,1,511,7,Nouveaux prometteurs
14205,2011-11-23 10:55:00,2,466.7,16,4,3,3,433,10,Moyens
14206,2011-04-14 16:38:00,1,302.65999999999997,238,1,1,2,112,4,Endormis
14208,2011-09-06 12:48:00,1,116.84,94,2,1,1,211,4,Endormis
14209,2011-11-29 10:18:00,6,1673.63,10,5,5,4,554,14,Champions
14210,2011-08-26 12:36:00,6,1710.74,105,2,5,4,254,11,Fidèles
14211,2011-10-17 13:23:00,9,2094.9500000000003,52,3,5,5,355,13,Fidèles
14212,2011-09-11 12:45:00,1,1070.48,89,2,1,4,214,7,Endormis
14214,2011-11-09 10:31:00,5,944.98,30,4,4,4,444,12,Champions
14215,2011-11-28 12:19:00,6,1717.3700000000001,11,5,5,4,554,14,Champions
14216,2011-12-06 14:56:00,4,1629.4,2,5,4,4,544,13,Champions
14217,2011-12-08 11:53:00,17,1546.93,1,5,5,4,554,14,Champions
14218,2011-10-28 10:00:00,1,169.48000000000002,42,3,1,1,311,5,Occasionnels
14219,2011-12-05 16:23:00,1,89.94,3,5,1,1,511,7,Nouveaux prometteurs
14220,2011-04-06 13:23:00,2,632.4000000000001,246,1,3,3,133,7,À risque
14221,2011-10-28 13:42:00,9,2899.85,41,3,5,5,355,13,Fidèles
14222,2011-06-15 16:42:00,1,673.22,176,2,1,3,213,6,Endormis
14223,2011-09-08 13:38:00,3,904.68,91,2,3,4,234,9,À risque
14224,2011-08-21 13:24:00,4,812.77,109,2,4,3,243,9,Fidèles
14226,2011-11-10 12:12:00,4,2121.79,29,4,4,5,445,13,Champions
14227,2011-11-13 15:48:00,10,3167.86,25,4,5,5,455,14,Champions
14229,2011-10-19 10:04:00,3,1246.15,51,3,3,4,334,10,Moyens
14231,2011-06-09 11:05:00,3,793.26,183,1,3,3,133,7,À risque
14232,2011-10-28 11:09:00,5,2018.32,42,3,4,5,345,12,Fidèles
14233,2011-10-21 15:54:00,4,1462.72,48,3,4,4,344,11,Fidèles
14234,2011-11-17 17:53:00,4,775.46,21,4,4,3,443,11,Fidèles
14235,2011-09-25 14:37:00,5,3057.26,74,2,4,5,245,11,Fidèles
14236,2011-09-20 09:13:00,2,490.86,80,2,3,3,233,8,À risque
14237,2010-12-01 13:20:00,1,77.45,372,1,1,1,111,3,Endormis
14238,2011-01-17 14:40:00,1,117.0,325,1,1,1,111,3,Endormis
14239,2011-10-27 14:40:00,11,2236.4500000000003,42,3,5,5,355,13,Fidèles
14240,2011-11-09 13:45:00,2,824.64,29,4,3,3,433,10,Moyens
14241,2011-06-09 11:46:00,1,213.70000000000002,183,1,1,1,111,3,Endormis
14242,2011-04-19 11:46:00,2,235.15,234,1,3,2,132,6,Moyens
14243,2011-12-01 11:12:00,10,2386.27,8,5,5,5,555,15,Champions
14245,2011-05-04 08:40:00,2,1596.2,219,1,3,4,134,8,À risque
14246,2011-08-21 11:50:00,3,1377.66,110,2,3,4,234,9,À risque
14247,2011-03-06 15:21:00,1,104.12,277,1,1,1,111,3,Endormis
14248,2011-01-25 14:45:00,1,98.58,317,1,1,1,111,3,Endormis
14250,2011-12-02 14:30:00,3,1870.05,6,5,3,5,535,13,Moyens
14251,2011-12-08 08:32:00,5,2879.7000000000003,1,5,4,5,545,14,Champions
14256,2011-03-24 13:17:00,2,833.46,259,1,3,3,133,7,À risque
14257,2011-10-06 16:54:00,5,2968.62,63,3,4,5,345,12,Fidèles
14258,2011-11-30 15:27:00,9,11237.2,8,5,5,5,555,15,Champions
14259,2011-07-21 10:44:00,1,120.0,141,2,1,1,211,4,Endormis
14261,2011-10-20 10:04:00,2,805.95,50,3,3,3,333,9,Moyens
14262,2011-12-01 14:17:00,8,2601.23,7,5,5,5,555,15,Champions
14264,2011-07-08 10:20:00,2,321.47,154,2,3,2,232,7,Moyens
14265,2011-08-22 13:32:00,2,398.23,108,2,3,2,232,7,Moyens
14267,2011-06-30 10:09:00,3,988.14,162,2,3,4,234,9,À risque
14270,2011-01-12 09:33:00,1,373.45,331,1,1,2,112,4,Endormis
14271,2011-04-28 12:47:00,1,92.42,225,1,1,1,111,3,Endormis
14272,2011-09-27 10:08:00,2,399.96,73,2,3,2,232,7,Moyens
14273,2011-10-19 13:20:00,4,559.97,50,3,4,3,343,10,Fidèles
14276,2011-09-02 09:45:00,3,1074.89,98,2,3,4,234,9,À risque
14277,2011-11-24 15:01:00,3,3471.2,14,4,3,5,435,12,Moyens
14280,2011-05-27 10:37:00,1,108.54,196,1,1,1,111,3,Endormis
14282,2011-12-06 17:04:00,15,3729.34,2,5,5,5,555,15,Champions
14284,2011-11-09 08:11:00,2,537.1,30,4,3,3,433,10,Moyens
14285,2011-11-18 14:50:00,4,1440.26,20,4,4,4,444,12,Champions
14286,2011-11-16 10:34:00,3,4509.75,23,4,3,5,435,12,Moyens
14287,2011-12-01 13:25:00,3,176.63,7,5,3,1,531,9,Moyens
14288,2011-05-10 13:22:00,1,375.6,212,1,1,2,112,4,Endormis
14289,2011-12-01 11:44:00,6,860.26,8,5,5,4,554,14,Champions
14290,2011-11-28 14:02:00,5,2215.7000000000003,10,5,4,5,545,14,Champions
14291,2011-12-08 10:26:00,11,3469.8,1,5,5,5,555,15,Champions
14292,2011-12-02 11:50:00,9,4156.33,7,5,5,5,555,15,Champions
14293,2011-12-06 15:17:00,4,1046.56,2,5,4,4,544,13,Champions
14295,2011-10-30 15:50:00,1,166.20000000000002,39,3,1,1,311,5,Occasionnels
14297,2011-11-22 09:06:00,4,1225.73,17,4,4,4,444,12,Champions
14298,2011-12-01 13:12:00,44,49286.95,7,5,5,5,555,15,Champions
14299,2011-12-01 16:05:00,8,2729.17,7,5,5,5,555,15,Champions
14300,2011-11-21 08:57:00,1,43.2,18,4,1,1,411,6,Nouveaux prometteurs
14301,2011-08-14 15:33:00,1,640.14,116,2,1,3,213,6,Endormis
14304,2011-05-01 11:50:00,1,367.5,222,1,1,2,112,4,Endormis
14305,2011-09-29 15:29:00,3,1826.96,70,3,3,4,334,10,Moyens
14306,2011-10-19 13:23:00,2,1768.1200000000001,50,3,3,4,334,10,Moyens
14307,2011-09-12 09:38:00,6,2865.37,88,2,5,5,255,12,Fidèles
14309,2011-12-01 13:33:00,9,2137.13,7,5,5,5,555,15,Champions
14311,2011-04-11 10:14:00,1,213.01000000000002,242,1,1,1,111,3,Endormis
14312,2011-10-24 09:46:00,6,1424.24,46,3,5,4,354,12,Fidèles
14314,2011-08-25 10:39:00,1,120.0,106,2,1,1,211,4,Endormis
14315,2011-10-26 12:06:00,6,2300.83,44,3,5,5,355,13,Fidèles
14317,2011-10-06 10:44:00,1,458.08,64,3,1,3,313,7,Occasionnels
14320,2011-05-17 09:24:00,2,457.89,206,1,3,3,133,7,À risque
14321,2011-11-29 09:47:00,5,1495.9,10,5,4,4,544,13,Champions
14323,2011-08-17 11:37:00,2,534.16,114,2,3,3,233,8,À risque
14326,2011-04-11 15:04:00,1,183.85,241,1,1,1,111,3,Endormis
14327,2011-06-29 13:58:00,1,311.65000000000003,162,2,1,2,212,5,Endormis
14329,2011-11-22 15:50:00,7,4587.59,16,4,5,5,455,14,Champions
14331,2011-08-07 13:17:00,2,411.66,123,2,3,2,232,7,Moyens
14332,2011-11-17 11:54:00,3,866.3100000000001,22,4,3,4,434,11,Moyens
14333,2011-10-03 10:38:00,1,188.20000000000002,67,3,1,1,311,5,Occasionnels
14334,2011-11-23 10:01:00,8,2444.51,16,4,5,5,455,14,Champions
14335,2011-11-23 13:41:00,2,442.76,15,4,3,3,433,10,Moyens
14336,2011-11-23 11:40:00,4,1575.1100000000001,16,4,4,4,444,12,Champions
14338,2011-07-01 14:08:00,2,481.87,160,2,3,3,233,8,À risque
14339,2011-04-11 11:06:00,1,309.52000000000004,242,1,1,2,112,4,Endormis
14340,2011-05-05 09:44:00,1,134.7,218,1,1,1,111,3,Endormis
14341,2011-10-25 15:48:00,8,2101.53,44,3,5,5,355,13,Fidèles
14342,2011-11-18 13:21:00,4,498.56,20,4,4,3,443,11,Fidèles
14344,2011-08-04 13:51:00,8,692.63,126,2,5,3,253,10,Fidèles
14345,2011-11-01 09:51:00,1,108.98,38,3,1,1,311,5,Occasionnels
14346,2011-08-11 09:47:00,2,894.08,120,2,3,4,234,9,À risque
14348,2011-03-24 16:23:00,1,389.67,259,1,1,2,112,4,Endormis
14349,2011-11-29 15:39:00,1,125.0,9,5,1,1,511,7,Nouveaux prometteurs
14350,2011-03-10 14:14:00,1,282.93,273,1,1,2,112,4,Endormis
14351,2011-06-28 11:56:00,1,51.0,164,2,1,1,211,4,Endormis
14352,2011-07-05 15:41:00,4,924.6600000000001,156,2,4,4,244,10,Fidèles
14353,2011-05-08 16:06:00,1,90.6,214,1,1,1,111,3,Endormis
14354,2011-12-04 11:32:00,2,163.62,5,5,3,1,531,9,Moyens
14355,2010-12-09 12:16:00,1,174.4,365,1,1,1,111,3,Endormis
14356,2011-09-21 09:18:00,2,496.83000000000004,79,2,3,3,233,8,À risque
14357,2011-10-27 16:23:00,1,215.82,42,3,1,1,311,5,Occasionnels
14359,2011-11-20 13:17:00,3,799.08,18,4,3,3,433,10,Moyens
14360,2011-11-08 09:12:00,4,1732.8300000000002,31,4,4,4,444,12,Champions
14362,2011-11-17 15:08:00,1,148.45,21,4,1,1,411,6,Nouveaux prometteurs
14364,2011-08-23 11:01:00,8,3354.65,108,2,5,5,255,12,Fidèles
14367,2011-12-01 13:19:00,16,8675.12,7,5,5,5,555,15,Champions
14368,2011-01-24 09:52:00,1,105.2,319,1,1,1,111,3,Endormis
14371,2011-02-17 16:35:00,1,100.5,294,1,1,1,111,3,Endormis
14373,2010-12-16 15:40:00,1,26.1,357,1,1,1,111,3,Endormis
14375,2011-06-07 13:44:00,1,257.68,184,1,1,2,112,4,Endormis
14377,2011-06-01 13:32:00,2,382.05,190,1,3,2,132,6,Moyens
14379,2011-10-26 16:43:00,2,348.1,43,3,3,2,332,8,Moyens
14381,2011-10-18 17:10:00,1,202.68,51,3,1,1,311,5,Occasionnels
14382,2011-11-13 16:18:00,1,610.12,25,4,1,3,413,8,Nouveaux prometteurs
14383,2011-11-01 15:53:00,3,1094.59,37,3,3,4,334,10,Moyens
14385,2011-11-30 15:36:00,3,202.10999999999999,8,5,3,1,531,9,Moyens
14386,2011-02-16 09:45:00,1,125.4,296,1,1,1,111,3,Endormis
14387,2011-11-07 12:29:00,3,1649.1100000000001,32,4,3,4,434,11,Moyens
14388,2011-11-29 13:32:00,8,3002.7400000000002,9,5,5,5,555,15,Champions
14389,2011-10-05 15:17:00,2,1030.96,64,3,3,4,334,10,Moyens
14390,2011-11-29 13:49:00,9,4525.32,9,5,5,5,555,15,Champions
14393,2011-05-05 18:16:00,1,67.95,217,1,1,1,111,3,Endormis
14395,2011-12-07 14:34:00,9,3236.51,1,5,5,5,555,15,Champions
14396,2011-10-05 16:09:00,2,466.99,64,3,3,3,333,9,Moyens
14397,2011-12-07 09:22:00,19,2612.96,2,5,5,5,555,15,Champions
14400,2011-07-13 15:50:00,1,574.7,148,2,1,3,213,6,Endormis
14401,2011-12-05 13:30:00,13,4038.98,3,5,5,5,555,15,Champions
14403,2011-07-21 13:25:00,3,1118.81,140,2,3,4,234,9,À risque
14404,2011-11-06 12:30:00,6,1258.97,33,3,5,4,354,12,Fidèles
14406,2011-08-12 16:54:00,1,136.85,118,2,1,1,211,4,Endormis
14407,2011-08-24 14:02:00,5,1806.03,106,2,4,4,244,10,Fidèles
14408,2011-11-29 11:41:00,7,2560.23,10,5,5,5,555,15,Champions
14409,2011-09-29 18:18:00,6,1989.5,70,3,5,5,355,13,Fidèles
14410,2011-09-08 15:08:00,9,980.27,91,2,5,4,254,11,Fidèles
14411,2011-02-02 10:56:00,1,823.8000000000001,310,1,1,3,113,5,Endormis
14412,2011-10-28 10:45:00,2,679.73,42,3,3,3,333,9,Moyens
14413,2010-12-12 13:37:00,1,112.75,361,1,1,1,111,3,Endormis
14414,2011-09-09 12:09:00,7,1457.18,91,2,5,4,254,11,Fidèles
14415,2011-12-08 14:38:00,13,5665.33,0,5,5,5,555,15,Champions
14416,2011-11-17 15:22:00,2,490.22,21,4,3,3,433,10,Moyens
14418,2011-12-06 11:39:00,3,1859.5,3,5,3,4,534,12,Moyens
14419,2011-11-29 11:22:00,6,1048.11,10,5,5,4,554,14,Champions
14420,2011-09-01 18:07:00,1,387.52,98,2,1,2,212,5,Endormis
14421,2011-10-13 13:24:00,2,745.11,56,3,3,3,333,9,Moyens
14422,2011-12-09 11:26:00,6,3863.89,0,5,5,5,555,15,Champions
14423,2011-05-05 15:12:00,1,265.2,217,1,1,2,112,4,Endormis
14424,2011-11-22 11:48:00,1,322.08,17,4,1,2,412,7,Nouveaux prometteurs
14426,2011-11-16 12:25:00,9,3993.77,23,4,5,5,455,14,Champions
14427,2011-10-20 14:23:00,2,363.34000000000003,49,3,3,2,332,8,Moyens
14428,2011-12-02 13:17:00,5,916.78,6,5,4,4,544,13,Champions
14431,2011-02-10 10:40:00,1,351.36,302,1,1,2,112,4,Endormis
14432,2011-11-30 08:04:00,6,2152.06,9,5,5,5,555,15,Champions
14434,2011-11-18 08:56:00,6,1372.8,21,4,5,4,454,13,Champions
14436,2011-09-02 10:13:00,1,76.56,98,2,1,1,211,4,Endormis
14437,2010-12-09 09:27:00,1,63.0,365,1,1,1,111,3,Endormis
14438,2011-02-06 14:56:00,1,131.9,305,1,1,1,111,3,Endormis
14439,2011-01-24 11:39:00,1,1856.3,319,1,1,4,114,6,Endormis
14440,2011-12-01 15:42:00,5,1941.98,7,5,4,5,545,14,Champions
14441,2011-12-09 09:07:00,4,1426.29,0,5,4,4,544,13,Champions
14442,2011-05-19 11:36:00,2,869.1700000000001,204,1,3,4,134,8,À risque
14443,2011-10-17 10:10:00,4,1384.25,53,3,4,4,344,11,Fidèles
14446,2011-12-09 11:34:00,4,1017.13,0,5,4,4,544,13,Champions
14447,2011-11-21 08:28:00,5,1163.23,18,4,4,4,444,12,Champions
14448,2011-11-30 13:50:00,2,365.4,8,5,3,2,532,10,Moyens
14449,2011-11-21 12:06:00,4,882.1,18,4,4,4,444,12,Champions
14450,2011-06-12 10:46:00,3,483.25,180,1,3,3,133,7,À risque
14451,2011-10-10 13:38:00,2,645.59,59,3,3,3,333,9,Moyens
14452,2011-11-29 12:06:00,2,237.54000000000002,10,5,3,2,532,10,Moyens
14453,2011-06-02 14:15:00,1,109.98,189,1,1,1,111,3,Endormis
14456,2011-12-04 13:59:00,9,2915.2,4,5,5,5,555,15,Champions
14457,2011-02-02 09:39:00,1,113.64,310,1,1,1,111,3,Endormis
14459,2011-07-07 13:35:00,1,1548.72,154,2,1,4,214,7,Endormis
14460,2011-08-21 14:19:00,3,434.34,109,2,3,3,233,8,À risque
14461,2011-07-14 17:11:00,3,1714.81,147,2,3,4,234,9,À risque
14462,2011-10-04 15:55:00,11,1690.57,65,3,5,4,354,12,Fidèles
14463,2011-09-02 15:20:00,3,339.42,97,2,3,2,232,7,Moyens
14465,2011-04-07 12:38:00,3,991.12,246,1,3,4,134,8,À risque
14466,2011-11-10 14:07:00,7,1608.55,28,4,5,4,454,13,Champions
14467,2011-11-22 12:48:00,4,540.46,17,4,4,3,443,11,Fidèles
14470,2011-11-28 10:31:00,2,358.44,11,5,3,2,532,10,Moyens
14472,2011-08-28 11:01:00,8,1642.99,103,2,5,4,254,11,Fidèles
14473,2011-09-26 15:10:00,1,149.34,73,2,1,1,211,4,Endormis
14474,2011-10-24 13:26:00,1,387.86,45,3,1,2,312,6,Occasionnels
14475,2011-09-29 10:46:00,3,728.85,71,2,3,3,233,8,À risque
14476,2011-03-27 15:39:00,1,205.75,256,1,1,1,111,3,Endormis
14477,2011-11-20 11:11:00,4,1309.6,19,4,4,4,444,12,Champions
14479,2011-03-31 09:07:00,2,316.25,253,1,3,2,132,6,Moyens
14480,2011-11-28 16:35:00,1,279.05,10,5,1,2,512,8,Nouveaux prometteurs
14481,2011-06-28 10:38:00,2,636.51,164,2,3,3,233,8,À risque
14482,2011-11-21 13:14:00,6,2008.55,17,4,5,5,455,14,Champions
14483,2011-03-03 10:26:00,1,137.1,281,1,1,1,111,3,Endormis
14484,2011-10-20 14:11:00,1,321.92,49,3,1,2,312,6,Occasionnels
14485,2011-11-01 12:25:00,1,147.3,38,3,1,1,311,5,Occasionnels
14487,2011-11-13 12:17:00,6,1010.18,26,4,5,4,454,13,Champions
14488,2011-10-03 09:30:00,1,989.38,67,3,1,4,314,8,Occasionnels
14489,2011-05-16 14:51:00,1,463.38,206,1,1,3,113,5,Endormis
14491,2011-06-17 15:22:00,2,268.68,174,2,3,2,232,7,Moyens
14493,2011-12-02 16:14:00,5,2263.9900000000002,6,5,4,5,545,14,Champions
14494,2011-11-14 09:21:00,1,139.56,25,4,1,1,411,6,Nouveaux prometteurs
14495,2011-10-20 12:28:00,2,123.80000000000001,50,3,3,1,331,7,Moyens
14496,2011-02-01 09:01:00,2,445.76,311,1,3,3,133,7,À risque
14497,2011-02-03 17:01:00,1,383.22,308,1,1,2,112,4,Endormis
14498,2011-10-28 12:09:00,5,1727.92,42,3,4,4,344,11,Fidèles
14499,2011-11-13 13:01:00,3,815.32,25,4,3,3,433,10,Moyens
14500,2011-09-12 16:45:00,2,293.1,87,2,3,2,232,7,Moyens
14501,2011-06-09 12:02:00,2,251.21,183,1,3,2,132,6,Moyens
14502,2011-11-20 11:50:00,9,1997.42,19,4,5,5,455,14,Champions
14503,2011-12-06 13:30:00,6,3172.36,2,5,5,5,555,15,Champions
14504,2011-10-23 16:00:00,4,530.11,46,3,4,3,343,10,Fidèles
14505,2011-11-22 15:45:00,8,5519.64,16,4,5,5,455,14,Champions
14506,2011-11-22 13:02:00,5,1887.47,16,4,4,5,445,13,Champions
14507,2011-11-16 12:21:00,6,1197.58,23,4,5,4,454,13,Champions
14508,2011-11-17 19:48:00,2,228.82,21,4,3,2,432,9,Moyens
14511,2011-11-28 17:05:00,5,1230.1100000000001,10,5,4,4,544,13,Champions
14512,2011-06-05 12:39:00,2,175.63,187,1,3,1,131,5,Moyens
14513,2011-08-31 11:25:00,3,455.59000000000003,100,2,3,3,233,8,À risque
14514,2011-10-09 16:05:00,3,943.8000000000001,60,3,3,4,334,10,Moyens
14515,2011-11-22 11:37:00,6,2053.7400000000002,17,4,5,5,455,14,Champions
14517,2011-11-06 14:20:00,2,287.95,32,4,3,2,432,9,Moyens
14518,2011-10-06 14:43:00,1,148.92,63,3,1,1,311,5,Occasionnels
14520,2011-12-08 09:46:00,2,270.6,1,5,3,2,532,10,Moyens
14522,2011-11-15 13:24:00,4,974.54,23,4,4,4,444,12,Champions
14523,2011-08-23 13:13:00,1,228.59,107,2,1,2,212,5,Endormis
14524,2011-11-08 12:29:00,9,1518.88,31,4,5,4,454,13,Champions
